doi:ID,:LABEL,title,year,journal
10.1007/978-3-642-53971-8_22,Publication,,,
10.1016/j.ijbiomac.2014.02.056,Publication,,,
10.1371/journal.pone.0135382,Publication,,,
10.1016/j.sbi.2014.07.009,Publication,,,
10.1016/j.foodhyd.2014.09.031,Publication,,,
10.1016/j.jff.2014.04.029,Publication,,,
10.1016/j.ijbiomac.2015.01.010,Publication,,,
10.1016/j.carbpol.2015.09.062,Publication,,,
10.1007/s10719-014-9526-x,Publication,,,
10.1016/j.carbpol.2013.12.048,Publication,,,
10.1016/j.carbpol.2016.03.060,Publication,,,
10.1016/j.ijbiomac.2019.11.045,Publication,,,
10.1016/j.foodchem.2021.130772,Publication,,,
10.1016/j.ultsonch.2020.105355,Publication,,,
10.1016/j.carbpol.2017.02.034,Publication,,,
10.1002/hlca.19950780122,Publication,,,
10.1016/j.ab.2004.05.051,Publication,,,
10.1016/j.ijbiomac.2019.11.095,Publication,,,
10.1016/j.bcdf.2021.100276,Publication,,,
10.1016/j.ijbiomac.2021.08.101,Publication,,,
10.3390/app11083717,Publication,,,
10.1016/j.ijbiomac.2020.11.208,Publication,,,
10.1002/adfm.202010732,Publication,,,
10.1016/j.ijbiomac.2021.07.008,Publication,,,
10.3390/molecules26092618,Publication,,,
10.3390/jof7010058,Publication,,,
10.1016/j.jgr.2020.09.002,Publication,,,
10.1016/j.foodhyd.2021.106749,Publication,,,
10.1016/j.carbpol.2020.116388,Publication,,,
10.1016/j.carbpol.2019.115382,Publication,,,
10.3390/polym12081837,Publication,,,
10.1016/j.carbpol.2020.116942,Publication,,,
10.1016/j.carbpol.2019.115548,Publication,,,
10.1016/j.mset.2020.12.004,Publication,,,
10.3390/md18120658,Publication,,,
10.1016/j.foodres.2020.109054,Publication,,,
10.1016/bs.apha.2019.08.003,Publication,,,
10.1016/j.ijbiomac.2021.01.081,Publication,,,
10.3390/molecules25041004,Publication,,,
10.1002/jsfa.10977,Publication,,,
10.3390/biomedicines8050135,Publication,,,
10.21127/yaoyimr20200003,Publication,,,
10.3390/ani11061573,Publication,,,
10.1016/j.ddtec.2020.11.003,Publication,,,
10.1016/j.carbpol.2020.116750,Publication,,,
10.1016/j.bcab.2021.102085,Publication,,,
10.1016/j.ijbiomac.2021.07.182,Publication,,,
10.1016/j.ijbiomac.2020.09.093,Publication,,,
10.1016/j.carbpol.2019.115314,Publication,,,
10.1016/j.indcrop.2020.113079,Publication,,,
10.1016/j.carbpol.2020.115978,Publication,,,
10.3390/foods10081755,Publication,,,
10.1016/j.jgr.2019.05.002,Publication,,,
10.1016/j.molstruc.2021.129986,Publication,,,
10.1016/j.carbpol.2021.118648,Publication,,,
10.1016/j.carbpol.2020.115856,Publication,,,
10.1016/j.foodchem.2021.129883,Publication,,,
10.1016/j.foodhyd.2020.105768,Publication,,,
10.1016/j.fshw.2020.05.003,Publication,,,
10.1016/j.ijbiomac.2020.06.120,Publication,,,
10.1016/j.carbpol.2020.117006,Publication,,,
10.1002/cbdv.202001023,Publication,,,
10.3390/molecules25051155,Publication,,,
10.1016/j.carbpol.2019.115475,Publication,,,
10.1016/j.ijbiomac.2019.11.208,Publication,,,
10.1016/j.jconrel.2020.04.022,Publication,,,
10.3390/molecules26154395,Publication,,,
10.1016/j.bioorg.2021.105275,Publication,,,
10.1016/S0008-6215(02)00078-2,Publication,,,
j.ijbiomac.2004.12.006,Publication,,,
10.1016/S0308-8146(00)00312-5,Publication,,,
10.3389/fpls.2017.00173,Publication,,,
10.1016/j.carbpol.2017.05.092,Publication,,,
10.1016/j.carbpol.2015.10.017,Publication,,,
10.1016/j.carbpol.2016.04.001,Publication,,,
10.1016/j.ijbiomac.2016.04.067,Publication,,,
10.1016/j.foodchem.2017.09.051,Publication,,,
10.1016/j.carbpol.2017.01.067,Publication,,,
10.1016/j.foodchem.2016.09.181,Publication,,,
10.1016/j.foodchem.2017.05.002,Publication,,,
10.3390/molecules23010062,Publication,,,
10.1016/j.foodhyd.2016.12.003,Publication,,,
10.1016/j.ijbiomac.2016.05.030,Publication,,,
10.1016/j.foodhyd.2015.11.011,Publication,,,
10.1016/j.jff.2017.09.057,Publication,,,
10.1016/j.ijbiomac.2017.03.097,Publication,,,
10.1016/j.carbpol.2017.08.042,Publication,,,
10.1016/j.ijbiomac.2016.08.058,Publication,,,
10.1016/j.ijbiomac.2017.03.157,Publication,,,
10.1016/j.ijbiomac.2016.12.089,Publication,,,
10.1016/j.carbpol.2016.07.036,Publication,,,
10.1016/j.ijbiomac.2016.08.067,Publication,,,
10.1080/10286020.2015.1082547,Publication,,,
10.1016/j.foodres.2016.11.016,Publication,,,
10.1039/C5FO00491H,Publication,,,
10.1016/j.carbpol.2015.07.030,Publication,,,
10.1016/j.phytochem.2015.04.009,Publication,,,
10.1016/j.carbpol.2014.10.034,Publication,,,
10.1016/j.carbpol.2013.12.002,Publication,,,
10.1016/j.carbpol.2015.03.057,Publication,,,
10.1039/c3fo60378d,Publication,,,
10.1016/j.carbpol.2013.11.012,Publication,,,
10.1016/j.ijbiomac.2013.11.029,Publication,,,
10.1021/acs.jafc.5b03306,Publication,,,
10.1016/j.ijbiomac.2015.04.070,Publication,,,
10.1021/jf500438s,Publication,,,
10.1016/j.carbpol.2014.03.060,Publication,,,
10.1021/acs.biomac.5b00855,Publication,,,
10.1007/s00217-015-2430-1,Publication,,,
10.1371/journal.pone.0099697,Publication,,,
10.1016/j.carbpol.2015.05.004,Publication,,,
10.1016/j.carbpol.2014.01.059,Publication,,,
10.1016/j.carbpol.2014.11.034,Publication,,,
10.1016/j.carbpol.2013.10.087,Publication,,,
10.1016/j.carbpol.2014.12.034,Publication,,,
10.1016/j.carbpol.2014.02.039,Publication,,,
10.1016/j.carbpol.2015.03.070,Publication,,,
10.1007/s10068-015-0205-x,Publication,,,
10.1080/14786419.2014.995652,Publication,,,
10.3390/md12094883,Publication,,,
10.1016/j.ijbiomac.2015.04.015,Publication,,,
10.1016/j.ijbiomac.2014.11.001,Publication,,,
10.1016/j.carbpol.2013.12.009,Publication,,,
10.1021/jf404752c,Publication,,,
10.5582/ddt.2015.01023,Publication,,,
10.1016/j.ijbiomac.2015.03.056,Publication,,,
10.1016/j.foodchem.2014.07.022,Publication,,,
10.1021/jf504677r,Publication,,,
10.1111/jphp.12399,Publication,,,
10.1016/j.ijbiomac.2014.08.044,Publication,,,
10.1007/s10068-015-0004-4,Publication,,,
10.1016/j.carbpol.2013.12.085,Publication,,,
10.1016/j.carbpol.2014.11.073,Publication,,,
10.1016/j.foodchem.2013.11.091,Publication,,,
https://doi.org/10.1016/j.carbpol.2018.08.007,Publication,,,
https://doi.org/10.1016/j.ijbiomac.2017.08.160,Publication,,,
https://doi.org/10.5740/jaoacint.18-0121,Publication,,,
https://doi.org/10.1016/j.ijbiomac.2019.05.028,Publication,,,
https://doi.org/10.1016/j.ijbiomac.2019.09.046,Publication,,,
https://doi.org/10.1016/j.ijbiomac.2020.04.108,Publication,,,
https://doi.org/10.1111/ijfs.14094,Publication,,,
https://doi.org/10.1016/j.jchromb.2020.122255,Publication,,,
https://doi.org/10.1016/j.carbpol.2018.08.106,Publication,,,
https://doi.org/10.1016/j.ijbiomac.2019.08.238,Publication,,,
https://doi.org/10.1016/j.carbpol.2020.116047,Publication,,,
https://doi.org/10.1016/j.ijbiomac.2020.09.093,Publication,,,
https://doi.org/10.1016/j.foodres.2020.109345,Publication,,,
https://doi.org/10.1016/j.ijbiomac.2019.06.117,Publication,,,
https://doi.org/10.1016/j.carbpol.2019.115680,Publication,,,
https://doi.org/10.1016/j.carbpol.2019.115314,Publication,,,
https://doi.org/10.1016/j.ijbiomac.2019.01.067,Publication,,,
https://doi.org/10.1016/j.ijbiomac.2020.08.141,Publication,,,
https://doi.org/10.1016/j.carbpol.2018.11.012,Publication,,,
https://doi.org/10.1016/j.carres.2019.107813,Publication,,,
https://doi.org/10.1016/j.jff.2018.11.021,Publication,,,
https://doi.org/10.1016/j.procbio.2018.08.011,Publication,,,
10.1016/j.foodchem.2019.01.203,Publication,,,
10.1016/j.foodchem.2017.11.058,Publication,,,
10.1016/j.carbpol.2019.03.059,Publication,,,
10.1016/j.carbpol.2009.11.032,Publication,,,
10.3389/fmicb.2011.00171,Publication,,,
10.1016/j.foodchem.2010.05.030,Publication,,,
10.1371/journal.ppat.1002372,Publication,,,
10.1016/j.ijfoodmicro.2012.17,Publication,,,
10.1016/j.carbpol.2011.07.029,Publication,,,
10.1016/j.foodres.2009.09.035,Publication,,,
10.1016/j.ijbiomac.2011.04.015,Publication,,,
10.1016/j.carbpol.2009.07.047,Publication,,,
10.3390/md9122605,Publication,,,
10.1016/j.carbpol.2011.07.042,Publication,,,
10.1016/j.fct.2011.07.044,Publication,,,
10.1016/j.carbpol.2010.06.006,Publication,,,
10.1016/j.carbpol.2011.11.009,Publication,,,
10.1016/j.carbpol.2010.05.035,Publication,,,
10.1007/s12257-011-0173-9,Publication,,,
10.1016/j.carbpol.2010.01.050,Publication,,,
10.5897/AJPAC12.004,Publication,,,
10.1016/j.foodchem.2012.03.088,Publication,,,
https://conf.mfu.ac.th/archive/mfuic2012/electronic_proceeding/Documents/00_PDF/P-HS/P-HS-27.pdf,Publication,,,
10.1016/j.foodres.2011.11.017,Publication,,,
10.1016/j.carres.2010.07.043,Publication,,,
10.1007/s10600-012-0091-x,Publication,,,
10.1016/j.foodchem.2011.10.087,Publication,,,
10.1007/s00396-011-2528-3,Publication,,,
10.1016/j.carbpol.2010.06.039,Publication,,,
https://good-days.ro/files/file/aloe/biological_properties_of_acemannan.pdf,Publication,,,
10.1080/01496395.2012.665118,Publication,,,
10.1016/j.ijbiomac.2012.05.001,Publication,,,
10.1016/B978-0-12-394597-6.00003-3,Publication,,,
10.1016/j.ijbiomac.2009.10.013,Publication,,,
10.1016/j.enzmictec.2009.11.001,Publication,,,
10.1016/j.carres.2010.07.031,Publication,,,
10.1016/j.jbiosc.2009.07.010,Publication,,,
10.1016/j.foodchem.2009.04.126,Publication,,,
10.1016/j.carbpol.2010.04.011,Publication,,,
10.1016/j.foodchem.2010.09.052,Publication,,,
10.1134/S1990750812010118,Publication,,,
10.1104/pp.110.156646,Publication,,,
10.1093/glycob/cws096,Publication,,,
10.1016/j.carres.2011.01.020,Publication,,,
10.1016/j.carres.2011.10.024,Publication,,,
10.1111/j.2042-7158.2011.01274.x,Publication,,,
10.1016/j.carbpol.2012.01.068,Publication,,,
10.1016/j.phytochem.2010.05.021,Publication,,,
10.1201/b11107,Publication,,,
10.1104/pp.110.156158,Publication,,,
10.5897/JMPR11.1344,Publication,,,
10.1155/2012/487564,Publication,,,
10.1016/j.carbpol.2004.01.012,Publication,,,
10.1111/j.1574-6968.2004.tb09740.x,Publication,,,
10.1042/bj3570505,Publication,,,
10.5897/AJB2003.000-1123,Publication,,,
10.1016/j.carres.2004.08.011,Publication,,,
10.1016/j.carres.2003.07.001,Publication,,,
10.1016/j.phytochem.2004.05.002,Publication,,,
10.1016/j.carres.2005.01.007,Publication,,,
10.1002/ptr.1789,Publication,,,
10.1016/j.bbrc.2004.12.082,Publication,,,
10.1046/j.1432-1327.2001.02356.x,Publication,,,
10.1016/j.jembe.2004.12.027,Publication,,,
10.1093/glycob/11.2.131,Publication,,,
10.1078/0944-7113-00007,Publication,,,
10.1093/glycob/cwi021,Publication,,,
10.1016/j.intimp.2005.03.012,Publication,,,
10.1055/s-2004-827184,Publication,,,
10.1515/znc-2002-5-609,Publication,,,
10.1081/CAR-200064662,Publication,,,
10.1016/j.ijbiomac.2005.03.002,Publication,,,
10.1111/j.1348-0421.2001.tb02622.x,Publication,,,
10.1016/j.carres.2004.06.015,Publication,,,
10.1111/j.1574-695X.2001.tb01574.x,Publication,,,
10.1006/jcrs.2001.0427,Publication,,,
10.1021/jo001302m,Publication,,,
10.1002/mnfr.200500030,Publication,,,
10.1111/j.1574-695X.2001.tb00524.x,Publication,,,
10.1128/iai.73.5.3007-3017.2005,Publication,,,
10.1016/j.ijbiomac.2023.125953,Publication,,,
10.1016/j.lwt.2022.114079,Publication,,,
10.1016/j.jff.2023.105781,Publication,,,
10.1016/j.carbpol.2017.08.063,Publication,,,
10.1016/j.ijbiomac.2024.129347,Publication,,,
10.1016/j.ijbiomac.2019.06.171,Publication,,,
10.3390/md21120632,Publication,,,
10.1002/cbdv.202100739,Publication,,,
10.1016/j.carbpol.2016.07.076,Publication,,,
10.1128/IAI.69.2.917-923.2001,Publication,,,
10.1016/j.carres.2013.12.008,Publication,,,
10.1021/np100092c,Publication,,,
10.1016/s0031-9422(02)00040-7,Publication,,,
10.1104/pp.62.3.418,Publication,,,
10.5740/jaoacint.18-0121,Publication,,,
10.1016/j.carres.2012.10.013,Publication,,,
10.1016/0304-4165(72)90123-7,Publication,,,
10.3390/md9010124,Publication,,,
10.1021/jf0104883,Publication,,,
10.1016/j.ijbiomac.2023.124611,Publication,,,
10.1016/j.ijbiomac.2020.06.232,Publication,,,
10.1016/j.ijbiomac.2024.129793,Publication,,,
10.1016/j.ijbiomac.2017.12.096,Publication,,,
10.1016/j.ijbiomac.2019.02.049,Publication,,,
10.1016/j.ijbiomac.2019.03.074,Publication,,,
10.1016/j.ijbiomac.2019.08.048,Publication,,,
10.1016/j.ijbiomac.2019.12.087,Publication,,,
10.1016/j.ijbiomac.2019.09.024,Publication,,,
10.1016/j.ijbiomac.2019.10.079,Publication,,,
10.1016/j.ijbiomac.2020.04.024,Publication,,,
10.1016/j.ijbiomac.2020.04.092,Publication,,,
10.1016/j.ijbiomac.2019.03.012,Publication,,,
10.1111/jfbc.12899,Publication,,,
10.3390/molecules24193517,Publication,,,
10.3390/molecules28020596,Publication,,,
10.1002/jsfa.12531,Publication,,,
10.1016/j.ijbiomac.2020.06.272,Publication,,,
10.1016/j.ijbiomac.2020.05.083,Publication,,,
10.1016/j.foodchem.2020.126647,Publication,,,
10.1016/j.carbpol.2020.117522,Publication,,,
10.3390/molecules24081605,Publication,,,
10.1016/j.ijbiomac.2019.05.010,Publication,,,
10.1016/j.ijbiomac.2018.12.245,Publication,,,
10.1039/d1fo01576a,Publication,,,
10.1016/j.ijbiomac.2018.10.096,Publication,,,
10.1155/2020/2308017,Publication,,,
10.1016/j.ijbiomac.2019.07.167,Publication,,,
10.1016/j.ijbiomac.2019.06.142,Publication,,,
10.1016/j.ijbiomac.2019.03.180,Publication,,,
10.1016/j.ijbiomac.2019.02.074,Publication,,,
10.1016/j.ijbiomac.2019.10.078,Publication,,,
10.1039/c9fo01511f,Publication,,,
10.3390/molecules28073114,Publication,,,
10.1002/bab.1844,Publication,,,
10.3389/fimmu.2022.994706,Publication,,,
10.1016/j.carbpol.2020.116301,Publication,,,
10.1016/j.carbpol.2018.03.051,Publication,,,
10.1016/j.ijbiomac.2017.10.095,Publication,,,
10.1016/j.ijbiomac.2016.01.023,Publication,,,
10.1016/j.ijbiomac.2015.09.030,Publication,,,
10.1016/j.carbpol.2014.06.058,Publication,,,
10.1016/j.ijbiomac.2016.07.086,Publication,,,
10.1016/j.ijbiomac.2012.04.029,Publication,,,
10.1021/jf400236x,Publication,,,
10.1016/j.ijbiomac.2017.03.078,Publication,,,
10.1016/j.carbpol.2014.03.022,Publication,,,
10.1016/j.ijbiomac.2011.11.012,Publication,,,
10.1002/jsfa.7048,Publication,,,
10.1016/j.ijbiomac.2018.05.134,Publication,,,
10.1016/j.ijbiomac.2017.11.053,Publication,,,
10.1016/j.ijbiomac.2018.03.008,Publication,,,
10.3390/molecules22111866,Publication,,,
10.1016/S1875-5364(15)30005-4,Publication,,,
10.1016/j.ijbiomac.2015.10.014,Publication,,,
10.1016/j.ijbiomac.2016.12.039,Publication,,,
10.1016/j.ijbiomac.2014.05.027,Publication,,,
10.3390/molecules21040397,Publication,,,
10.1016/j.ijbiomac.2018.11.015,Publication,,,
10.1016/j.ijbiomac.2017.11.062,Publication,,,
10.1016/j.ijbiomac.2013.04.052,Publication,,,
10.1016/j.ijbiomac.2015.01.024,Publication,,,
10.1016/j.ijbiomac.2014.05.050,Publication,,,
10.1016/j.ijbiomac.2017.10.139,Publication,,,
10.1016/j.carbpol.2016.07.116,Publication,,,
10.3390/molecules21101335,Publication,,,
10.3390/molecules17078079,Publication,,,
10.3390/molecules23030590,Publication,,,
10.1016/j.ijbiomac.2012.05.003,Publication,,,
10.1016/j.ijbiomac.2017.09.046,Publication,,,
10.3390/molecules17044373,Publication,,,
10.1016/j.ijbiomac.2018.01.197,Publication,,,
10.1016/j.ijbiomac.2018.09.019,Publication,,,
10.1007/s13205-021-02696-w,Publication,,,
10.1016/j.ijbiomac.2023.126155,Publication,,,
10.3390/polym15132917,Publication,,,
10.3390/polym13071106,Publication,,,
10.1007/s13197-020-04441-2,Publication,,,
10.3389/fnut.2022.1025897,Publication,,,
10.1155/2023/3820276,Publication,,,
10.1007/s10068-021-01001-y,Publication,,,
10.1016/j.fochx.2023.100644,Publication,,,
10.3390/polym11020215,Publication,,,
10.3390/antiox10040505,Publication,,,
10.1186/s13065-021-00741-6,Publication,,,
10.1016/j.jep.2023.116405,Publication,,,
10.3390/polym14214636,Publication,,,
10.1186/s13020-019-0273-6,Publication,,,
10.1021/acsomega.1c04339,Publication,,,
10.1039/d1ra03628a,Publication,,,
10.1016/j.foodchem.2022.132834,Publication,,,
10.1016 /j.foodchem.2010.12.143,Publication,,,
10.3390/molecules201017775,Publication,,,
10.1155/2018/3013497,Publication,,,
10.1007/s13197-017-3023-8,Publication,,,
10.1007/s12088-017-0699-4,Publication,,,
10.1016/j.jbiosc.2018.07.023,Publication,,,
10.1039/c7fo01171g,Publication,,,
10.1016/j.ijbiomac.2015.12.091,Publication,,,
10.1016/j.ijbiomac.2017.01.030,Publication,,,
10.1039/c7fo01035d,Publication,,,
10.1002/jsfa.7484,Publication,,,
10.1016/j.carbpol.2016.01.058,Publication,,,
10.1016/j.ijbiomac.2014.09.007,Publication,,,
10.1016/j.ijbiomac.2016.10.015,Publication,,,
10.1016/j.carbpol.2012.12.048,Publication,,,
10.1016/j.ijbiomac.2018.11.069,Publication,,,
10.1080 /21655979.2017.1283459,Publication,,,
10.1016/j.carbpol.2013.01.006,Publication,,,
10.1016/j.carbpol.2015.11.048,Publication,,,
10.1016/j.ijbiomac.2014.05.009,Publication,,,
10.1016/j.fct.2013.03.001,Publication,,,
10.1016/j.ijbiomac.2020.08.038,Publication,,,
10.1002/jsfa.12189,Publication,,,
10.3390/molecules28186468,Publication,,,
10.1016/bs.pmbts.2019.03.002,Publication,,,
10.1016/j.ijbiomac.2020.01.281,Publication,,,
10.1016/j.ijbiomac.2022.08.116,Publication,,,
10.1039/c9fo00687g,Publication,,,
10.1016/j.biopha.2023.114471,Publication,,,
10.2147/DDDT.S310263,Publication,,,
10.3390/biom9110730,Publication,,,
10.2174/1389201023666220517145338,Publication,,,
10.1016/j.ijbiomac.2021.08.086,Publication,,,
10.3389/fnut.2022.916976,Publication,,,
10.1016/j.ijbiomac.2023.126671,Publication,,,
10.3389/fnut.2021.710668,Publication,,,
10.1016/j.ijbiomac.2016.06.067,Publication,,,
10.1016/j.ijbiomac.2018.01.018,Publication,,,
10.1016/j.carbpol.2013.09.038,Publication,,,
10.1016/j.ijbiomac.2018.03.177,Publication,,,
10.1016/j.ijbiomac.2018.02.084,Publication,,,
10.1016/j.carbpol.2014.09.076,Publication,,,
10.1016/j.ijbiomac.2014.09.062,Publication,,,
10.1016 /j.carbpol.2016.07.122,Publication,,,
10.1016/j.ijbiomac.2015.05.060,Publication,,,
10.1016/j.ijbiomac.2016.02.037,Publication,,,
10.1016 /j.ijbiomac.2018.01.196,Publication,,,
10.1016 /j.ijbiomac.2016.12.089,Publication,,,
10.1016/j.carbpol.2015.11.071,Publication,,,
10.1016/j.ijbiomac.2017.03.040,Publication,,,
10.1016/j.ijbiomac.2018.01.088,Publication,,,
10.1016/j.ijbiomac.2016.03.006,Publication,,,
10.1016/j.carbpol.2014.06.047,Publication,,,
10.1016/j.ijbiomac.2017.09.088,Publication,,,
10.1016/j.ijbiomac.2018.04.188,Publication,,,
10.1016/j.ijbiomac.2017.11.164,Publication,,,
10.1016/j.ijbiomac.2018.01.057,Publication,,,
10.1016/j.ultsonch.2016.04.017,Publication,,,
10.1016/j.carbpol.2016.03.020,Publication,,,
10.1016/j.ijbiomac.2015.12.046,Publication,,,
10.1016/j.ijbiomac.2018.01.041,Publication,,,
10.1016/j.ijbiomac.2018.09.197,Publication,,,
10.1016/j.ijbiomac.2018.02.004,Publication,,,
10.1016/j.jbiosc.2018.12.004,Publication,,,
10.1016/j.ijbiomac.2017.12.119,Publication,,,
10.1016/j.foodchem.2015.08.061,Publication,,,
10.1016/j.carbpol.2013.07.090,Publication,,,
10.1016/j.ijbiomac.2012.03.006,Publication,,,
10.1016/j.carbpol.2015.03.069,Publication,,,
10.3390/ijms23168980,Publication,,,
10.1016/j.carbpol.2022.120467,Publication,,,
10.1016/j.carbpol.2022.119436,Publication,,,
10.1111/1750-3841.16207,Publication,,,
10.3390/ijms24076247,Publication,,,
10.3390/molecules27248881,Publication,,,
10.1016/j.ijbiomac.2019.09.069,Publication,,,
10.1016/j.ijbiomac.2021.03.183,Publication,,,
10.1016/j.foodchem.2022.135264,Publication,,,
10.1007/s10719-021-09972-0,Publication,,,
10.1016/j.ijbiomac.2019.10.040,Publication,,,
10.1016/j.ijbiomac.2020.10.127,Publication,,,
10.1016/j.ijbiomac.2019.01.214,Publication,,,
10.1016/j.carbpol.2019.05.087,Publication,,,
10.1016/j.ijbiomac.2020.07.314,Publication,,,
10.1007/s11130-023-01070-w,Publication,,,
10.1016/j.ijbiomac.2020.04.150,Publication,,,
10.1016/j.ijbiomac.2019.08.069,Publication,,,
10.3390/molecules28020701,Publication,,,
10.1016/j.ijbiomac.2018.11.215,Publication,,,
10.1016/j.ijbiomac.2021.10.055,Publication,,,
10.1007/BF00442418,Publication,,,
10.1016/0005-2736(76)90257-1,Publication,,,
10.1089/jmf.2011.1659,Publication,,,
10.1016 /j.carres.2008.10.021,Publication,,,
10.3390/molecules16021579,Publication,,,
10.3390/ijms12064068,Publication,,,
10.1016/j.micres.2006.07.002,Publication,,,
10.1016/j.ijbiomac.2009.07.008,Publication,,,
10.1016/j.ijbiomac.2011.05.028,Publication,,,
10.1021/jf010908o,Publication,,,
无,Publication,,,
10.1021/jf802687t,Publication,,,
10.1016/j.phymed.2005.02.002,Publication,,,
10.1016/j.lfs.2004.02.015,Publication,,,
10.1016/j.ijbiomac.2018.09.125,Publication,,,
10.1016/j.carbpol.2018.08.007,Publication,,,
10.1016/j.ijbiomac.2014.11.020,Publication,,,
10.1016/j.carbpol.2015.03.031,Publication,,,
10.1016/j.ijbiomac.2017.03.083,Publication,,,
10.1016/j.ijbiomac.2015.12.045,Publication,,,
10.1016/j.ijbiomac.2014.07.053,Publication,,,
10.1016/j.ijbiomac.2018.05.168,Publication,,,
10.1016/j.ijbiomac.2018.08.024,Publication,,,
10.1016/j.carbpol.2016.02.050,Publication,,,
10.1016/j.carbpol.2018.07.087,Publication,,,
10.1007/s10719-017-9806-3,Publication,,,
10.1371/journal.pone.0115638,Publication,,,
10.1016/j.ijbiomac.2018.04.049,Publication,,,
10.1016/j.carbpol.2018.01.022,Publication,,,
10.1016/j.ijbiomac.2019.03.065,Publication,,,
10.1016/j.foodchem.2019.01.215,Publication,,,
10.1016/j.ijbiomac.2018.11.077,Publication,,,
10.1615/IntJMedMushrooms.2022045268,Publication,,,
10.1016/j.ijbiomac.2020.10.015,Publication,,,
10.1016/j.ijbiomac.2020.01.305,Publication,,,
10.1016/j.ijbiomac.2019.03.053,Publication,,,
10.1016/j.ijbiomac.2020.12.053,Publication,,,
10.1016/j.foodres.2022.112022,Publication,,,
10.1016/j.ijbiomac.2020.06.277,Publication,,,
10.1016/j.ijbiomac.2019.10.167,Publication,,,
10.1016/j.ijbiomac.2020.06.279,Publication,,,
10.1080/14786419.2018.1516216,Publication,,,
10.1016/j.ijbiomac.2018.10.101,Publication,,,
10.1016/j.ijbiomac.2019.01.168,Publication,,,
10.1016/j.carbpol.2021.117700,Publication,,,
10.1111/jcmm.15870,Publication,,,
10.1016/j.ijbiomac.2020.10.029,Publication,,,
10.3390/biom9110677,Publication,,,
10.1016/j.ijbiomac.2020.04.146,Publication,,,
10.3390/molecules24183364,Publication,,,
10.1016/j.carbpol.2020.117371,Publication,,,
10.1016/j.ijbiomac.2020.02.288,Publication,,,
10.1016/j.ijbiomac.2019.03.207,Publication,,,
10.3390/molecules28041544,Publication,,,
10.1016/j.ijbiomac.2018.10.077,Publication,,,
10.3390/molecules24203733,Publication,,,
10.1002/cbdv.202200635,Publication,,,
10.3390/molecules28186655,Publication,,,
10.1160/TH13-08-0635,Publication,,,
10.3390/molecules22091409,Publication,,,
10.1155/2015/612352,Publication,,,
10.1016/j.ijbiomac.2017.11.093,Publication,,,
10.1016/j.carbpol.2017.12.007,Publication,,,
10.1016/j.ijbiomac.2017.10.098,Publication,,,
10.1016/j.ijbiomac.2018.10.035,Publication,,,
10.1016/j.ijbiomac.2015.12.066,Publication,,,
10.1016/j.ijbiomac.2017.12.016,Publication,,,
10.1089/jmf.2011.1716,Publication,,,
10.1016/j.carbpol.2014.02.037,Publication,,,
10.1016/j.carbpol.2012.10.057,Publication,,,
10.1016/j.carbpol.2015.07.061,Publication,,,
10.1016/j.ijbiomac.2018.09.113,Publication,,,
10.1016/j.ijbiomac.2018.06.078,Publication,,,
10.3390/molecules21091233,Publication,,,
10.1016/j.carbpol.2014.01.041,Publication,,,
10.3390/molecules23123261,Publication,,,
10.1016/j.carbpol.2018.03.063,Publication,,,
10.1002/jobm.201400781,Publication,,,
10.1016/j.ijbiomac.2013.04.076,Publication,,,
10.1016/j.ijbiomac.2016.07.014,Publication,,,
10.1016/j.ijbiomac.2013.09.051,Publication,,,
10.1016/j.carbpol.2014.09.001,Publication,,,
10.1016/j.carbpol.2015.12.054,Publication,,,
10.1016/j.ijbiomac.2017.10.055,Publication,,,
10.1016/j.carbpol.2014.16,Publication,,,
10.1016/j.ijbiomac.2015.04.047,Publication,,,
10.1016/j.ijbiomac.2015.11.049,Publication,,,
10.1016/j.ijbiomac.2016.05.061,Publication,,,
10.1016/j.ijbiomac.2012.08.006,Publication,,,
10.3109/09637486.2014.917147,Publication,,,
10.1016/j.foodchem.2016.12.087,Publication,,,
10.1016 /j.carbpol.2016.10.066,Publication,,,
10.1016/j.carbpol.2016.02.073,Publication,,,
10.1016/j.ijbiomac.2013.09.044,Publication,,,
10.1016/j.ijbiomac.2018.09.201,Publication,,,
10.1039/c7fo00218a,Publication,,,
10.1080 /09168451.2015.1132149,Publication,,,
10.1016/j.ijbiomac.2012.06.021,Publication,,,
10.1021/acs.jafc.5b01086,Publication,,,
10.1016/j.carbpol.2013.04.055,Publication,,,
10.1016/j.carbpol.2012.03.056,Publication,,,
10.3390/molecules23102596,Publication,,,
10.1016/j.ijbiomac.2018.08.159,Publication,,,
10.1016/j.ijbiomac.2018.12.080,Publication,,,
10.1016/j.ijbiomac.2015.03.026,Publication,,,
10.1016/j.ijbiomac.2014.08.021,Publication,,,
10.3390/molecules23123158,Publication,,,
10.1016/j.foodchem.2012.09.078,Publication,,,
10.1016/j.ijbiomac.2011.10.022,Publication,,,
10.1016/j.ijbiomac.2018.09.147,Publication,,,
10.1016/j.carbpol.2015.12.005,Publication,,,
10.1016/j.ijbiomac.2017.01.007,Publication,,,
10.1016/j.ijbiomac.2018.11.074,Publication,,,
10.1016/0042-6822(79)90273-3,Publication,,,
10.3390/foods10030518,Publication,,,
10.1093/aob/mcz050,Publication,,,
10.1038/s41598-023-40542-6,Publication,,,
10.3389/fphar.2021.806844,Publication,,,
